Path,Sample,ReferenceGenome,ProviderName,Subject,Outgroup
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561287,EhormaecheiYT3_GCF000328885,SRR19561287,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561293,EhormaecheiYT3_GCF000328885,SRR19561293,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561294,EhormaecheiYT3_GCF000328885,SRR19561294,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561302,EhormaecheiYT3_GCF000328885,SRR19561302,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561309,EhormaecheiYT3_GCF000328885,SRR19561309,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561312,EhormaecheiYT3_GCF000328885,SRR19561312,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561397,EhormaecheiYT3_GCF000328885,SRR19561397,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561416,EhormaecheiYT3_GCF000328885,SRR19561416,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_env_19561440,EhormaecheiYT3_GCF000328885,SRR19561440,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_env_19561446,EhormaecheiYT3_GCF000328885,SRR19561446,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561448,EhormaecheiYT3_GCF000328885,SRR19561448,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_env_19561449,EhormaecheiYT3_GCF000328885,SRR19561449,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_env_19561450,EhormaecheiYT3_GCF000328885,SRR19561450,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561451,EhormaecheiYT3_GCF000328885,SRR19561451,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_env_19561459,EhormaecheiYT3_GCF000328885,SRR19561459,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561460,EhormaecheiYT3_GCF000328885,SRR19561460,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_lung_19561461,EhormaecheiYT3_GCF000328885,SRR19561461,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561466,EhormaecheiYT3_GCF000328885,SRR19561466,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_other_body_19561469,EhormaecheiYT3_GCF000328885,SRR19561469,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561471,EhormaecheiYT3_GCF000328885,SRR19561471,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_other_body_19561472,EhormaecheiYT3_GCF000328885,SRR19561472,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561473,EhormaecheiYT3_GCF000328885,SRR19561473,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561484,EhormaecheiYT3_GCF000328885,SRR19561484,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_env_19561485,EhormaecheiYT3_GCF000328885,SRR19561485,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_env_19561488,EhormaecheiYT3_GCF000328885,SRR19561488,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_env_19561489,EhormaecheiYT3_GCF000328885,SRR19561489,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_env_19561492,EhormaecheiYT3_GCF000328885,SRR19561492,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561495,EhormaecheiYT3_GCF000328885,SRR19561495,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561500,EhormaecheiYT3_GCF000328885,SRR19561500,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561519,EhormaecheiYT3_GCF000328885,SRR19561519,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561551,EhormaecheiYT3_GCF000328885,SRR19561551,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561569,EhormaecheiYT3_GCF000328885,SRR19561569,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561595,EhormaecheiYT3_GCF000328885,SRR19561595,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_env_19561621,EhormaecheiYT3_GCF000328885,SRR19561621,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561632,EhormaecheiYT3_GCF000328885,SRR19561632,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561636,EhormaecheiYT3_GCF000328885,SRR19561636,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561638,EhormaecheiYT3_GCF000328885,SRR19561638,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561640,EhormaecheiYT3_GCF000328885,SRR19561640,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561667,EhormaecheiYT3_GCF000328885,SRR19561667,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561674,EhormaecheiYT3_GCF000328885,SRR19561674,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561676,EhormaecheiYT3_GCF000328885,SRR19561676,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561677,EhormaecheiYT3_GCF000328885,SRR19561677,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_other_body_19561688,EhormaecheiYT3_GCF000328885,SRR19561688,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_lung_19561689,EhormaecheiYT3_GCF000328885,SRR19561689,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561690,EhormaecheiYT3_GCF000328885,SRR19561690,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561691,EhormaecheiYT3_GCF000328885,SRR19561691,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561692,EhormaecheiYT3_GCF000328885,SRR19561692,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561693,EhormaecheiYT3_GCF000328885,SRR19561693,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561695,EhormaecheiYT3_GCF000328885,SRR19561695,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561700,EhormaecheiYT3_GCF000328885,SRR19561700,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561708,EhormaecheiYT3_GCF000328885,SRR19561708,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_other_body_19561718,EhormaecheiYT3_GCF000328885,SRR19561718,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561724,EhormaecheiYT3_GCF000328885,SRR19561724,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_blood_19561734,EhormaecheiYT3_GCF000328885,SRR19561734,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_blood_19561745,EhormaecheiYT3_GCF000328885,SRR19561745,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561760,EhormaecheiYT3_GCF000328885,SRR19561760,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561808,EhormaecheiYT3_GCF000328885,SRR19561808,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561819,EhormaecheiYT3_GCF000328885,SRR19561819,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561850,EhormaecheiYT3_GCF000328885,SRR19561850,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561863,EhormaecheiYT3_GCF000328885,SRR19561863,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_blood_19561865,EhormaecheiYT3_GCF000328885,SRR19561865,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19561869,EhormaecheiYT3_GCF000328885,SRR19561869,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561870,EhormaecheiYT3_GCF000328885,SRR19561870,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561875,EhormaecheiYT3_GCF000328885,SRR19561875,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561893,EhormaecheiYT3_GCF000328885,SRR19561893,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_wound_19561897,EhormaecheiYT3_GCF000328885,SRR19561897,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561901,EhormaecheiYT3_GCF000328885,SRR19561901,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561904,EhormaecheiYT3_GCF000328885,SRR19561904,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19561913,EhormaecheiYT3_GCF000328885,SRR19561913,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19441498,EhormaecheiYT3_GCF000328885,SRR19441498,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_env_19441521,EhormaecheiYT3_GCF000328885,SRR19441521,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19441571,EhormaecheiYT3_GCF000328885,SRR19441571,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19441584,EhormaecheiYT3_GCF000328885,SRR19441584,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19441585,EhormaecheiYT3_GCF000328885,SRR19441585,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19441586,EhormaecheiYT3_GCF000328885,SRR19441586,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_wound_19441587,EhormaecheiYT3_GCF000328885,SRR19441587,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_wound_19441588,EhormaecheiYT3_GCF000328885,SRR19441588,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_other_19441589,EhormaecheiYT3_GCF000328885,SRR19441589,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19441609,EhormaecheiYT3_GCF000328885,SRR19441609,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19441633,EhormaecheiYT3_GCF000328885,SRR19441633,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19441654,EhormaecheiYT3_GCF000328885,SRR19441654,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_env_19441660,EhormaecheiYT3_GCF000328885,SRR19441660,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19441666,EhormaecheiYT3_GCF000328885,SRR19441666,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19441803,EhormaecheiYT3_GCF000328885,SRR19441803,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_other_19441856,EhormaecheiYT3_GCF000328885,SRR19441856,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19441936,EhormaecheiYT3_GCF000328885,SRR19441936,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19441949,EhormaecheiYT3_GCF000328885,SRR19441949,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442000,EhormaecheiYT3_GCF000328885,SRR19442000,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_other_19442084,EhormaecheiYT3_GCF000328885,SRR19442084,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_wound_19442112,EhormaecheiYT3_GCF000328885,SRR19442112,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_lung_19442150,EhormaecheiYT3_GCF000328885,SRR19442150,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_other_body_19442199,EhormaecheiYT3_GCF000328885,SRR19442199,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_other_body_19442200,EhormaecheiYT3_GCF000328885,SRR19442200,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19442201,EhormaecheiYT3_GCF000328885,SRR19442201,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19442209,EhormaecheiYT3_GCF000328885,SRR19442209,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442238,EhormaecheiYT3_GCF000328885,SRR19442238,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19442240,EhormaecheiYT3_GCF000328885,SRR19442240,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442243,EhormaecheiYT3_GCF000328885,SRR19442243,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_blood_19442282,EhormaecheiYT3_GCF000328885,SRR19442282,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19442287,EhormaecheiYT3_GCF000328885,SRR19442287,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442347,EhormaecheiYT3_GCF000328885,SRR19442347,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_blood_19442352,EhormaecheiYT3_GCF000328885,SRR19442352,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_blood_19442378,EhormaecheiYT3_GCF000328885,SRR19442378,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_other_19442380,EhormaecheiYT3_GCF000328885,SRR19442380,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_other_19442384,EhormaecheiYT3_GCF000328885,SRR19442384,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_env_19442406,EhormaecheiYT3_GCF000328885,SRR19442406,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19442422,EhormaecheiYT3_GCF000328885,SRR19442422,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442423,EhormaecheiYT3_GCF000328885,SRR19442423,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_other_19442496,EhormaecheiYT3_GCF000328885,SRR19442496,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19442504,EhormaecheiYT3_GCF000328885,SRR19442504,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442542,EhormaecheiYT3_GCF000328885,SRR19442542,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19442550,EhormaecheiYT3_GCF000328885,SRR19442550,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442570,EhormaecheiYT3_GCF000328885,SRR19442570,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_other_body_19442665,EhormaecheiYT3_GCF000328885,SRR19442665,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442745,EhormaecheiYT3_GCF000328885,SRR19442745,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442750,EhormaecheiYT3_GCF000328885,SRR19442750,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442764,EhormaecheiYT3_GCF000328885,SRR19442764,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442782,EhormaecheiYT3_GCF000328885,SRR19442782,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442817,EhormaecheiYT3_GCF000328885,SRR19442817,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442829,EhormaecheiYT3_GCF000328885,SRR19442829,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19442897,EhormaecheiYT3_GCF000328885,SRR19442897,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19442901,EhormaecheiYT3_GCF000328885,SRR19442901,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_wound_19442903,EhormaecheiYT3_GCF000328885,SRR19442903,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19442904,EhormaecheiYT3_GCF000328885,SRR19442904,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_urine_19442908,EhormaecheiYT3_GCF000328885,SRR19442908,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19442973,EhormaecheiYT3_GCF000328885,SRR19442973,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,ford22_rectum_19443011,EhormaecheiYT3_GCF000328885,SRR19443011,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,van_20_lung_12508570,EhormaecheiYT3_GCF000328885,SRR12508570,Pub_data,0
/ptmp/mfenk/data/mf_2020_hap/batch1/raw/public_data/2023_12_collapsed_download/,van_20_wound_12508577,EhormaecheiYT3_GCF000328885,SRR12508577,Pub_data,0
